influence.1.1		influence.1.2		influence.1.3		influence.1.4		influence.1.5		influence.1.6		influence.1.7		influence.2.1		influence.2.2		influence.2.3		influence.2.4		influence.2.5		influence.2.6		influence.2.7		influence.3.1		influence.3.2		influence.3.3		influence.3.4		influence.3.5		influence.3.6		influence.3.7		influence.4.1		influence.4.2		influence.4.3		influence.4.4		influence.4.5		influence.4.6		influence.4.7		influence.5.1		influence.5.2		influence.5.3		influence.5.4		influence.5.5		influence.5.6		influence.5.7		influence.6.1		influence.6.2		influence.6.3		influence.6.4		influence.6.5		influence.6.6		influence.6.7		influence.7.1		influence.7.2		influence.7.3		influence.7.4		influence.7.5		influence.7.6		influence.7.7		
0.000000000000000000e+00 7.773046054508446490e-02 1.778477331640497816e-01 2.717204601679595345e-08 1.530711934651703826e-02 1.352902067181992015e-08 1.982301041634057515e-01 1.072077341922115924e-07 0.000000000000000000e+00 9.981715533867749457e+00 3.872411677284071431e-06 1.246825532032977829e-01 2.802336215561113337e-04 3.444978756618556254e-07 4.647471731686606509e-03 3.874542513571802349e+00 0.000000000000000000e+00 2.110705101751292768e-03 5.216169866743004645e-05 7.475098284620125710e+00 8.484091153225022941e-01 2.555350540139747621e-13 1.397287992806811249e-03 3.058265600335716150e-01 0.000000000000000000e+00 2.618409977438308062e-04 9.514613187448208720e+00 1.360171221304260269e+00 1.779811558288188654e-05 3.379332214915873171e-07 9.106947167557177106e-06 1.843684927717608932e-02 0.000000000000000000e+00 3.842846763912571156e-02 3.217967976395255558e+00 8.730136175970246160e-02 4.168088509732475327e-03 5.413775174947282800e-04 1.171269056622040589e-01 4.535989952564919558e-05 0.000000000000000000e+00 1.115540107231825784e-02 1.035214034793129935e-02 3.899618264493102211e-04 1.827381892979886114e-05 2.697531121291313826e-06 3.071289982066827684e-01 6.537047383821509294e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.136076597289526202e-01 1.959961226715414839e-01 2.532433309381221723e-10 1.376576443274661783e-02 3.612671710775153912e-09 4.161285948952257729e-02 1.342988074131253564e-07 0.000000000000000000e+00 1.299029685870802808e+00 3.686873601752074696e-06 1.897911366193691662e-01 3.887354930710714101e-04 3.462969001501868313e-07 2.861522682986699165e-02 2.537140758113079819e+00 0.000000000000000000e+00 2.235189379693405462e-03 4.776711934209819366e-05 9.552974219874052153e+00 1.631825223163051175e-02 1.193251552570672796e-15 4.666093969472363562e-04 2.417920979589070485e-01 0.000000000000000000e+00 4.716126029857190650e-05 9.043917937023671527e+00 5.296145457769284304e-02 1.112786870252314573e-06 2.172266339154563571e-07 1.268172557537398800e-07 8.495381217300179352e-03 0.000000000000000000e+00 5.661583032214587835e-02 9.745146656237225757e-01 3.079794513164553771e-01 6.195858707789317008e-03 1.522914989502796536e-03 5.434158130379382889e-01 5.436389176959361574e-05 0.000000000000000000e+00 9.598486698241018300e-02 1.889545215518566171e-03 2.115344050278780284e-04 1.179824337264944278e-06 1.817825959011840173e-04 1.421849958541794579e-01 4.237175983527231571e-01 0.000000000000000000e+00
0.000000000000000000e+00 5.263777038448962386e-01 9.882922167521693169e+00 2.172717887612536597e-10 7.802613071727616811e-03 5.548249810047570668e-09 1.179351548888163265e-01 1.921599481813600952e-07 0.000000000000000000e+00 3.123338637879725876e+00 2.110557002457663176e-06 1.312109516290766754e-02 2.620239826662924755e-04 1.745985895205542144e-07 2.500667943731850733e-03 1.855617337784745136e+00 0.000000000000000000e+00 6.329129110152502749e-03 5.842583347265354861e-05 3.179930255674134010e+00 2.733032056047952560e-02 4.718509127253412720e-16 4.119065927026110269e-04 1.284218995430722599e+00 0.000000000000000000e+00 1.132882919092175833e-03 8.400041438579815889e+00 1.928365302387638813e+00 9.107596917554274207e-07 2.459901548523640905e-07 2.775815877826347406e-07 6.286058132867454636e-03 0.000000000000000000e+00 8.328866461999161197e-02 7.221810816222837826e-01 2.634168471276487344e-01 5.233677155192415290e-03 2.325137072379221447e-04 3.517788475828567130e+00 1.143144156685260785e-04 0.000000000000000000e+00 8.292522627022954618e-01 2.722908924481920283e-03 2.047469768514179056e-04 3.689232411500992690e-07 1.169252947324690532e-02 1.281471826979412587e-01 2.941868172014814320e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.845653579348580209e+00 9.257193934761984266e+00 7.369854501358006740e-10 3.291589002301945673e-03 5.988306215379067682e-10 3.657998667896678047e-02 2.517473642074026159e-07 0.000000000000000000e+00 5.443786216290372515e+00 1.223530082832103931e-04 9.509221106448284208e-03 8.986712405415787095e-04 3.973589575721380733e-07 4.709671691233180413e-03 6.209809448932035458e+00 0.000000000000000000e+00 4.704502048225692699e-03 2.990716403002544984e-05 4.404791326763056181e-01 5.959128635281032427e-01 1.651519286334429952e-16 1.238434535749483685e-03 1.421364495716597398e+00 0.000000000000000000e+00 2.764379624505148951e-03 3.880451661844995570e+00 2.591027805238805382e+00 2.351255886708786269e-06 4.209075040337341725e-07 1.230111077767517714e-07 3.044761423198698302e-03 0.000000000000000000e+00 6.090320600752498204e-02 2.328648798136569720e-01 3.340209075581117570e-01 1.431924395251350530e-03 2.265009553395467591e-03 5.467513177884035791e+00 9.045671003933800051e-06 0.000000000000000000e+00 1.851612118146197250e-01 1.602689758313797716e-02 5.202516986789285449e-05 3.637400968490902409e-06 3.316819534579361350e-02 1.340744096281208109e-01 1.241490667248193125e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.332304613277806915e+00 6.283144725823319732e+00 8.997703613552671261e-10 8.723993652527201525e-04 3.610177264942354045e-10 4.547998041686417137e-02 1.813853367727572441e-07 0.000000000000000000e+00 8.126897531802949715e+00 1.375878621772581043e-04 2.696983838865843475e-02 4.705121201428294795e-05 4.135556999324229417e-07 3.220379130056876069e-03 5.079675381347725782e+00 0.000000000000000000e+00 3.601642987579953530e-03 2.771284495698690439e-05 8.457615632931437810e-01 2.339602530132077474e-02 9.781313178610408694e-16 1.954818234741424049e-02 1.060823790938144828e+00 0.000000000000000000e+00 6.371136304359455507e-04 2.684095721994550487e-01 2.242074665539923739e+00 7.229012565765799839e-07 2.957684882185254232e-07 4.581727660437936225e-07 2.012971459037535531e-03 0.000000000000000000e+00 4.274659158038036644e-01 3.320807147929501491e-01 7.656128091975548111e-01 3.075234978134488376e-03 2.277987981900461527e-04 3.902934284290645817e+00 1.556513293257208322e-04 0.000000000000000000e+00 1.734852212189087750e-01 1.168137007796630697e-02 1.483896506984246655e-05 3.721029514157827553e-05 8.904775135529503782e-02 2.263600133597345743e-01 2.101467656304969456e-01 0.000000000000000000e+00
0.000000000000000000e+00 5.312492426532996248e+00 3.974678973306111196e+00 1.869240329661976852e-09 1.110582843288248625e-03 1.188984042739196779e-09 1.205805041436307734e+00 6.441284797287661569e-08 0.000000000000000000e+00 7.507118344233530749e+00 3.730921308624982177e-05 1.133810021660097422e-01 6.260651686012031251e-05 7.425966000774979499e-07 1.749623582383322403e-03 4.180281775023581226e+00 0.000000000000000000e+00 8.653773661668636569e-03 2.865123268810807399e-05 5.958652113697435887e-02 2.587648814773664888e-02 7.580835742968825255e-13 6.344970678191894087e-02 2.859610006251127157e+00 0.000000000000000000e+00 1.206751643364575638e-03 3.879681842137834291e-01 4.504061542556026865e+00 6.004528857493471685e-07 4.028263128864448380e-07 1.088775402976001187e-08 6.295815089990559887e-03 0.000000000000000000e+00 1.344293349969147011e-01 1.566632684462446468e-01 1.684221069867069209e+00 1.151114345852979198e-02 1.213913863638510049e-04 3.927191932483380388e+00 1.176997487165705258e-04 0.000000000000000000e+00 1.412777599044097721e-01 1.837547313491012455e-02 2.537820416623545869e-05 2.155173315083685841e-05 3.124838847508843442e-01 4.636566753738148305e-01 6.281956636598616806e-01 0.000000000000000000e+00
0.000000000000000000e+00 4.985957416313653745e+00 5.528263184810128905e+00 9.926427383886589926e-10 1.230058895683195383e-04 4.237338194516146174e-09 9.827623997670527078e-01 2.122339486434355186e-08 0.000000000000000000e+00 6.345608248033368426e+00 1.210894679279813175e-05 7.050647889382486225e-03 8.664837226524779018e-06 1.148957381217909829e-06 1.977736769165647310e-03 3.469335753481474161e+00 0.000000000000000000e+00 1.403991504911679226e-02 1.161298436650949780e-05 1.945526402912284847e-01 2.914807067295875631e-02 4.850170713158361177e-13 3.051317633812951624e-01 3.582557185120269327e+00 0.000000000000000000e+00 1.073506087653386832e-03 8.100036658315343252e-02 4.707688534875760666e+00 4.984224998658561880e-07 4.934794898988914624e-08 4.461379483872280512e-09 4.749675216535905603e-03 0.000000000000000000e+00 5.355774874881699121e-01 9.159584096203129411e-01 4.526505251861506207e-01 7.031904660110514793e-02 4.166295086098928613e-05 7.839485306917613805e+00 5.989532387998283913e-05 0.000000000000000000e+00 6.449366182461330199e-02 5.036463332879519833e-02 6.723937026765317522e-06 5.950687251884991105e-06 1.500150859966804529e-01 4.409426633664568773e-01 3.397861064975382650e-01 0.000000000000000000e+00
0.000000000000000000e+00 5.867878663592995814e+00 3.338751094903140704e+00 6.313558466098950750e-10 1.285046986354463304e-04 6.955546014951873150e-09 9.014830438460458284e-01 4.514873656511025124e-08 0.000000000000000000e+00 7.839848881140744297e+00 3.349461806559566499e-06 1.899306987513214775e-03 5.821382618707972794e-05 5.040419481724059747e-06 1.951582831783709284e-03 1.625534872154851040e+00 0.000000000000000000e+00 1.860539012421366101e+00 3.896113457873864432e-05 1.723076481614107813e-01 4.717185315066320730e-03 1.273867556914991221e-13 2.495212469584828785e-01 8.218637509124047114e+00 0.000000000000000000e+00 4.477826231198882376e-04 1.244563923416640849e-01 2.479750831240222109e+00 2.659000275526058407e-06 4.255337981717368821e-08 4.204904322004840792e-10 2.305106710802184815e-03 0.000000000000000000e+00 4.459427483345284049e-01 3.248356874912942671e-01 4.671385278126345963e-01 8.150712687732779294e-02 6.287711988122487560e-05 6.664737778631076637e+00 5.425682068279245244e-05 0.000000000000000000e+00 4.453772548350306421e-02 2.431081015729299674e-02 2.585924395679850589e-05 4.062975784199133352e-06 9.658891045874998804e-01 1.289539672390195069e+00 4.225466865946161943e-02 0.000000000000000000e+00
0.000000000000000000e+00 5.161993185220236313e+00 4.334490226620624220e+00 3.003104730357385223e-10 1.742011862014955146e-04 2.086142877199420393e-09 2.858939742884947233e+00 6.660036652095925473e-08 0.000000000000000000e+00 4.258646431157043999e+00 2.508347571518990707e-06 1.093437738717506057e-03 3.005549423322565741e-04 3.523022626243851151e-06 1.293016371511885032e-01 1.753255658362253278e-01 0.000000000000000000e+00 4.690470648674667231e+00 5.704801617760446949e-05 2.415933789694008349e-01 7.868210393124339119e-03 2.066915382651406578e-13 2.582322019667651070e-01 4.531541189946644010e+00 0.000000000000000000e+00 1.337547884304955779e-03 1.617284637950543447e-01 7.294129833586819878e+00 1.845592724629330477e-06 7.829695533371283467e-09 7.769410480889861695e-10 2.143631547625319666e-03 0.000000000000000000e+00 2.538801113446510493e-01 9.434932237536646227e-01 1.367147884997895302e+00 7.386017758221906371e-02 6.760561965213289612e-05 9.666373169655928521e-01 2.589342786032836703e-04 0.000000000000000000e+00 1.103159032308731607e-01 3.225460081442636101e-02 7.276643990459698156e-04 7.839084590149469726e-05 8.876599053670801709e-01 7.954043089974025538e-01 1.083269929674465504e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.272433944625329438e+00 5.260038570836112370e+00 1.133930515974620129e-09 7.032961354019751240e-05 9.809827703509340547e-10 2.294037656188183227e+00 5.266408404115844389e-08 0.000000000000000000e+00 8.761265784551282465e+00 2.728225333791101962e-06 8.494476303044347582e-04 8.340797921128648780e-05 7.467149463951187304e-07 1.395141939163055678e-01 2.054836178266892244e-01 0.000000000000000000e+00 9.291550530239550909e+00 2.500699043577273299e-04 4.062129774684500316e-01 2.998270205951442113e-02 5.718266826489765827e-13 3.381854966074342439e-01 9.016096794967998207e-01 0.000000000000000000e+00 4.032360081871624521e-03 1.588579038604371052e-01 4.867159216857871229e+00 7.940297133231598818e-06 5.521377958022934757e-09 1.547666229129292575e-09 1.226959935076630181e-03 0.000000000000000000e+00 6.682754131185046909e-01 1.982471142718774004e+00 1.323233508036843808e+00 6.157814022000868137e-02 1.737238882975460717e-05 7.945899931291071638e-01 1.257365910480715053e-04 0.000000000000000000e+00 2.848793341622788897e-02 1.160354658970871450e-01 4.241462569780196754e-04 3.937051403520620298e-05 1.284193263345612346e+00 5.720228530924889032e-01 2.258070525754489119e-02 0.000000000000000000e+00
0.000000000000000000e+00 8.187916830001631396e-01 7.092455347059764215e+00 3.214345522236360198e-09 1.497789105142483771e-04 2.684733257383730849e-09 4.704695115690644691e+00 3.537918234013077882e-08 0.000000000000000000e+00 2.434343383843243558e+00 1.858753251142423904e-04 1.053341623445334593e-03 5.999567386229158684e-05 1.749192206664493298e-05 4.308903180719215742e-01 1.120206994098543740e-01 0.000000000000000000e+00 1.864994674284248255e-02 1.709375513816978884e-04 2.995038704035094534e-01 9.372338820955961047e-02 7.859263050088749169e-13 7.423907167568443155e-01 2.003566103679593480e-01 0.000000000000000000e+00 1.921693407065599253e-03 6.188587542873993930e-02 1.306211392661554394e+00 8.339881895410546434e-04 7.765647100227456331e-09 1.609646192286564515e-09 1.539082762402693271e-03 0.000000000000000000e+00 1.038145309525031340e-01 6.455602425146901580e-02 2.469462330833095631e+00 7.135750395910454846e-02 1.669062526036665988e-05 8.005552985162500690e-01 2.500768398539703749e-05 0.000000000000000000e+00 5.888838868153500883e-01 8.619861088899755108e-02 9.326721024137599853e-05 1.855901827512779407e-04 5.134942425371966657e+00 1.313139044978635095e-01 2.424448234016793671e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.350583922679259086e+00 2.810600734245269905e+00 3.472930214311994331e-10 1.328334547026240302e-04 2.152403815767288877e-10 3.010049636893363800e-01 3.365583772613076323e-07 0.000000000000000000e+00 2.316609101981614849e-01 1.646004684743967701e-04 1.185294606993010473e-03 6.497480424568519044e-05 4.104950450119062633e-05 4.688514325048322995e-01 3.501806629751440525e-01 0.000000000000000000e+00 1.075187641698795334e-02 4.678266438481464722e-05 2.917270717581550987e-01 4.208767422469236741e-02 7.321969952453784962e-13 3.207340740536772650e-01 7.470656531331358596e-02 0.000000000000000000e+00 1.669390515635143374e-02 2.401745456861869091e-02 3.110386305185741107e-01 9.329071584805288808e-03 3.396336567832600784e-09 1.193853795668831792e-09 1.260320629269539357e-03 0.000000000000000000e+00 3.600589249084913679e-02 4.985413771564523727e-02 4.555219901092502965e+00 4.541412780375370800e-02 1.977234485966003071e-05 2.000054803617226096e+00 2.620251049234644135e-05 0.000000000000000000e+00 4.724706844270263884e-01 5.679859360817931385e-02 1.339042191301641931e-04 1.239052403471366975e-04 1.328717755018625768e+00 2.739341765266675374e-02 4.682957043186342268e-03 0.000000000000000000e+00
0.000000000000000000e+00 2.667455734537010681e+00 5.828997241472649193e+00 1.561854205796481309e-10 3.096815153112327364e-05 5.255540653630528000e-10 2.499738998943803470e-01 6.265996432760547489e-07 0.000000000000000000e+00 1.396267099495477337e-01 5.205045652985916852e-05 4.654143490597631438e-03 3.243726388551362768e-05 2.133106634023608256e-05 6.495335194677056556e-01 4.877190749075881460e-01 0.000000000000000000e+00 1.329967281521387060e-02 2.797986667929153976e-05 8.303943737178771933e-02 6.836038607383966050e-03 4.066802218687772700e-12 2.838850688906519038e-01 1.996777680449327352e+00 0.000000000000000000e+00 5.483563843158055853e-03 8.439009984046679999e-03 1.638655773773588509e-01 9.408249433945975113e-04 1.237322951352357308e-09 5.469636126884817621e-09 2.427425728373772736e-03 0.000000000000000000e+00 2.898785436155510986e+00 2.270856592984231729e-04 1.251525803470208364e+00 4.902491362809961034e-02 7.040111678527432123e-06 4.491494345378688635e+00 4.795016511336753817e-05 0.000000000000000000e+00 1.499910402721219282e-01 4.982721948621324226e-02 1.459805095204397317e-03 1.783253451318703056e-04 6.070055679663472148e+00 1.173609987961925401e-02 6.378400433060106220e-03 0.000000000000000000e+00
0.000000000000000000e+00 2.890615133368434453e+00 2.622844056168859961e+00 2.321270436461194390e-11 9.231528196838478155e-04 9.236915626955182503e-11 2.706814037733485723e+00 3.668941841640522382e-07 0.000000000000000000e+00 1.476765566635622196e-01 7.907963174066617407e-05 5.640290096930422083e-03 1.229006489244142367e-04 9.890722210849969092e-07 1.247608805438991525e-01 1.076382965094566657e+00 0.000000000000000000e+00 2.567676384193786493e-02 9.096292050539917659e-06 1.064011537805381186e-01 3.099250461971818447e-03 5.849755236846946545e-12 2.569329258532427884e-01 9.047275650627684129e-01 0.000000000000000000e+00 3.968679781644863375e-02 1.604998986751660778e-02 1.543451869028417967e-01 8.388357109827696348e-04 1.277567184015065536e-10 4.530798217424682391e-09 1.636976989413332570e-03 0.000000000000000000e+00 5.731779092533566100e+00 3.618101244884482028e-04 1.777109191012149203e-01 2.283372296376544319e-02 1.558184921759745952e-05 1.081603242659295860e+00 1.421443296585659863e-02 0.000000000000000000e+00 1.238967978043429563e-01 5.673662361412004640e-02 1.514321345983091248e-03 1.296894173769697078e-04 2.816003096970565167e-01 2.762990115801927833e-03 3.218454311381839517e-02 0.000000000000000000e+00
