word.concentration.1	word.concentration.2	word.concentration.3	word.concentration.4	word.concentration.5	word.concentration.6	
7.138955334070932857e+00 9.485151105512365177e+00 9.562576441945271455e+00 8.318177301308049110e+00 8.495052746211300132e+00 8.692418284989569699e+00
8.303491146155659308e+00 6.650990135248792789e+00 6.847102053274364941e+00 8.446048549896113755e+00 8.392064354112706681e+00 6.081375088415382102e+00
5.896404495695566794e+00 8.358905542783594100e+00 7.982208742441335936e+00 9.708842189318582783e+00 8.197814589731647672e+00 6.013815511376703782e+00
5.852401579716716817e+00 9.477086917881097250e+00 4.490028751804752360e+00 9.739161332335873666e+00 8.493522952196187248e+00 7.412566657476004295e+00
4.585835904278740216e+00 8.348032264981018358e+00 8.134852728181073189e+00 9.864704820963641652e+00 9.336773987626383331e+00 5.065885788066766260e+00
6.103494492577473451e+00 6.075520919906268524e+00 9.525650629471034136e+00 9.201603364733545121e+00 9.831465103635444791e+00 8.273212630597289063e+00
9.581698753050567063e+00 7.438185344400285004e+00 8.661655867723606406e+00 8.818069476263733719e+00 8.128105986134382732e+00 9.963716915360503634e+00
9.830230994229649966e+00 9.462338529300902579e+00 7.566442686444744936e+00 7.525989361482141149e+00 7.886181606636672115e+00 7.614611322256161330e+00
8.043564534263607513e+00 6.875829440731420661e+00 5.724137719800743263e+00 5.950511309618325306e+00 9.850960924819146314e+00 6.632045481902459905e+00
8.125650203953085793e+00 8.519671318000526128e+00 7.476057987207349598e+00 7.817290927252512844e+00 9.596298041288003233e+00 6.200713105503480982e+00
8.043960432264176674e+00 8.564398691256835505e+00 5.159212236376937710e+00 8.198748283014975158e+00 9.199739093723151129e+00 8.611798264366495204e+00
6.907356044750793345e+00 8.976423051596722047e+00 6.631225388417978373e+00 8.893542356824530870e+00 8.125514274742597465e+00 7.973283423822737248e+00
7.721346985918796868e+00 9.852773688589735457e+00 7.250946736654335645e+00 9.736457451115168027e+00 9.742081276590713657e+00 9.056293438776414462e+00
8.803673412291582068e+00 9.531198795428272419e+00 6.960473544993530659e+00 9.937791153669095934e+00 8.933678008720525199e+00 8.696427339126650224e+00
7.611173584291970329e+00 7.449773080245176260e+00 7.373629689765452966e+00 9.808764599047487209e+00 8.519609463408905015e+00 4.735044829433522118e+00
5.513854146570940529e+00 9.925638532764628152e+00 7.723459084789256579e+00 9.210646509405579607e+00 6.816431257139788258e+00 9.853231941251646475e+00
7.088851463901879590e+00 8.596297935514561672e+00 9.191455765575023307e+00 8.872853898773948700e+00 7.107670492545268282e+00 8.624262264760607977e+00
6.405955983147304522e+00 9.429807216829944494e+00 5.104270400856551149e+00 6.466816869823569291e+00 5.039646905658963227e+00 8.255462895311360683e+00
7.041404337277690217e+00 8.841826282305312645e+00 6.430329097897918622e+00 7.567064936665525821e+00 6.671704694875423058e+00 9.511692608624814582e+00
7.047183812189588004e+00 4.931735908000291602e+00 7.345559335547934943e+00 7.463356256566665792e+00 9.577609910528183335e+00 9.586380864581041550e+00
9.174674137403172836e+00 6.214649043574608456e+00 7.295463137933304587e+00 7.331607724144448390e+00 9.252510188956092563e+00 5.245177171314209907e+00
9.549881204481341257e+00 7.686545573832614053e+00 9.347570447827203921e+00 9.567808905911528328e+00 9.529111312932075251e+00 6.346948790607111590e+00
7.015906579076463423e+00 8.719432684342720563e+00 8.084099096607728185e+00 9.324658358646681577e+00 9.884613719551239797e+00 8.162890832191454393e+00
7.844722559057421662e+00 7.024396163802784088e+00 7.598693086460716728e+00 9.347463490282599707e+00 9.736229065518053005e+00 8.788210239073034558e+00
8.114810793111137954e+00 9.059122935595446791e+00 7.568278758307020126e+00 9.277010989341684777e+00 9.934454867001051070e+00 7.104641512323262020e+00
9.033096173825439834e+00 9.895310831871521273e+00 8.930902358438457256e+00 9.027305800408186087e+00 7.559808105956678403e+00 7.430449466364592581e+00
4.432810939290517283e+00 4.809890199660638466e+00 7.783481718467936794e+00 9.115790127804110909e+00 9.313325750425576643e+00 5.862059846820098841e+00
5.186517646196884712e+00 8.090035429671527112e+00 7.906165976457549149e+00 8.699368708121873794e+00 7.675947863974920793e+00 7.693486987008822275e+00
5.668964760946642478e+00 4.628168011425159101e+00 8.275969797563639929e+00 9.372666971548470727e+00 9.482060397077265890e+00 7.137702058474601152e+00
8.398066326882496213e+00 6.480892697974185879e+00 7.732989117870324947e+00 9.363587048281091896e+00 9.428153912350149213e+00 9.540581833162889325e+00
7.162421981800163095e+00 4.306433463388298577e+00 8.740443815303702735e+00 8.562284127957957125e+00 9.361495392496390622e+00 7.077349038795857084e+00
9.903728091014436075e+00 4.203318169089656386e+00 9.702714507893379192e+00 9.688451349818068437e+00 7.906158415372662063e+00 7.385349794577755311e+00
9.583543174482048954e+00 4.289134826106450582e+00 6.230209529790062817e+00 9.071211836254551741e+00 8.938522152140631505e+00 9.908838987749954086e+00
8.381080965529806193e+00 7.813294169097075859e+00 6.548309269560534496e+00 9.577835993363111200e+00 8.395287911125416613e+00 7.598488279836589143e+00
9.539291610610662886e+00 9.162089612735655919e+00 8.339763605022767479e+00 8.873031736827524441e+00 7.789416704219649823e+00 7.674264345611132576e+00
9.192615285656108526e+00 6.615315147784071037e+00 8.445227752692245460e+00 8.294546216541002437e+00 7.624762038241821749e+00 8.751810688419071838e+00
8.852126596388391278e+00 5.175767798780563034e+00 7.353529032120302844e+00 7.515720080492607202e+00 7.819826156757704538e+00 8.926817237936507610e+00
8.948383586706457393e+00 7.559137834666551647e+00 9.477012281045679387e+00 9.357280252657631081e+00 7.951984953648220333e+00 9.443000011209214506e+00
9.344578908931815420e+00 5.853679548348305062e+00 8.018329982421420254e+00 8.474651159713966209e+00 9.207182978404901519e+00 4.757851009167079148e+00
8.402575180400468469e+00 8.972432660137894089e+00 4.452171196785194240e+00 8.401992897800779403e+00 6.794933492053475632e+00 8.088635724862877296e+00
8.796236342849347523e+00 5.953113437308122258e+00 7.995698347255881799e+00 8.091112460809393170e+00 7.420467499808328427e+00 8.307458675101582202e+00
8.499823371206890243e+00 7.843977306076730827e+00 9.139935321583637418e+00 8.470303499648611734e+00 6.551102615783709560e+00 7.693427095936438143e+00
7.996717546583129277e+00 4.769462938804773344e+00 8.272057817751781172e+00 8.503020082456542283e+00 7.585376983495052627e+00 9.565922594541486745e+00
8.561848321537649298e+00 6.395653695905504144e+00 8.404107320086950494e+00 5.015041175617103164e+00 9.888954258469624392e+00 6.386376815770621995e+00
6.473755370619560523e+00 9.456826840165742709e+00 9.634110031209374370e+00 7.971834310171999505e+00 9.756650597833090188e+00 5.684594852673924947e+00
7.052710330462544697e+00 9.383431242643760939e+00 9.297421088049985016e+00 7.769729166025212130e+00 6.131440013707166514e+00 8.005021993523754986e+00
9.577798649936756448e+00 7.392260476424054261e+00 9.950627985569791889e+00 9.259627987708640262e+00 5.442949234679072212e+00 8.852412217212052070e+00
7.464760704196694796e+00 8.833928084055189700e+00 5.049081288049813487e+00 9.717880245642572135e+00 8.518751208823546861e+00 8.028125614206430782e+00
9.666323605980160494e+00 8.410545674271164174e+00 5.068497295539376779e+00 9.976918157733209114e+00 8.077812172125284462e+00 4.578342207687276399e+00
7.413434923364049745e+00 7.149926264184750302e+00 5.689017121719141201e+00 8.874436708330119217e+00 9.422918349780495362e+00 5.129516861246927739e+00
5.468798661518355253e+00 9.407216545594389245e+00 6.182839994664554695e+00 8.640249043716140775e+00 7.200971772945540472e+00 6.460185875010609813e+00
9.084692804679173506e+00 9.230680646542497314e+00 7.144140357104073580e+00 8.821340218987847592e+00 9.030753924807292776e+00 7.131856960819139779e+00
7.669849217581772294e+00 6.851849205108155871e+00 6.379368851761294756e+00 9.884471176701554285e+00 9.140664918007512796e+00 7.424150576037384930e+00
9.490667271303919961e+00 8.917316463985070385e+00 6.910118407216957692e+00 6.057382514465284196e+00 8.435491094944334023e+00 9.240876741059778965e+00
7.743230114727444935e+00 6.928902264102944741e+00 7.186273807800724001e+00 9.269323859187212022e+00 8.994753466521794749e+00 9.373623437765871813e+00
4.987686572897624515e+00 6.955008476000357653e+00 8.384151799766199176e+00 9.476320287303707346e+00 6.193395033063978872e+00 8.628069034093751810e+00
4.134113504494171920e+00 8.996822549359940524e+00 8.935784053772527713e+00 9.890969353112511797e+00 5.871870632559008207e+00 8.797180638799622088e+00
9.035802421224113701e+00 6.942341047444697821e+00 8.138630542184914773e+00 8.641718082455764005e+00 8.235027346758803546e+00 8.683972559745804176e+00
7.583334199647145724e+00 9.726141129842439170e+00 4.372548850441629220e+00 8.794543620333380218e+00 8.329953226315321757e+00 8.339690717276301513e+00
6.775745973554579749e+00 8.620976002230355206e+00 8.526203696248982666e+00 9.233663532239329896e+00 8.325913363068693229e+00 5.977556230382569780e+00
8.716894819872688771e+00 5.459989782237945732e+00 8.323026090917574393e+00 8.081873028722101893e+00 8.579900245076292009e+00 5.740338171093283925e+00
6.348106020697830587e+00 6.862180807519981052e+00 5.092700114739822759e+00 8.779580366125699697e+00 8.136487327991922314e+00 7.640739549678661646e+00
8.674148983665066481e+00 8.074434898856940990e+00 9.510048766234321604e+00 9.621261535918932850e+00 8.782183048595406660e+00 6.833146490315608723e+00
7.718820436693961895e+00 6.891748983423130248e+00 9.746831877170407665e+00 9.832169231016127497e+00 9.219175872071629030e+00 4.714026246882873750e+00
6.090939872551620837e+00 6.351862188204702164e+00 9.494402722452896626e+00 9.868730901926163313e+00 7.587764012833305927e+00 8.970686060554976748e+00
4.418187855504537964e+00 7.766331341720347226e+00 5.891566302900067775e+00 9.638163823065649893e+00 7.147581198639484157e+00 9.182919615333760888e+00
7.643150906440159709e+00 9.660449341948380564e+00 7.640302269597318841e+00 9.793629186376287876e+00 9.434416996142134693e+00 6.208729926420156531e+00
7.937050439326529983e+00 6.650870994916395773e+00 9.547989693548119661e+00 9.830487425668978929e+00 9.422784696946244765e+00 9.420303632053467879e+00
6.698148722551207968e+00 5.854782616589629285e+00 9.243842763387803529e+00 8.432178441657885770e+00 8.785696900346938065e+00 6.376098158780689751e+00
8.466182857119184391e+00 9.266266030559293654e+00 5.947164532214074484e+00 8.972358154855326617e+00 7.305580915378070195e+00 6.948994165729426520e+00
9.470720286307329872e+00 7.246085799935408467e+00 5.848123058331787583e+00 9.441583537919981950e+00 8.528640668394427138e+00 6.667980836443552661e+00
8.612692451003070460e+00 8.468685072291094684e+00 6.803076397473078352e+00 8.879682702167503550e+00 9.826746135261362980e+00 6.099745102874783775e+00
5.992311121861196632e+00 8.616338346978389851e+00 9.120574374541925877e+00 9.384250166560079265e+00 9.335587966838213347e+00 6.340186466461108061e+00
7.974696268228059992e+00 9.328612750270531606e+00 9.974256210140669765e+00 9.618309888975332456e+00 7.015067198312403107e+00 5.598477516197905679e+00
9.538923014298839931e+00 8.335590129130924453e+00 6.847947167324717199e+00 9.848918311083522781e+00 7.590514741303304724e+00 5.535938552919335010e+00
8.685663540959714268e+00 7.337589911046344504e+00 5.721214800207616413e+00 9.319925284375472074e+00 8.547673429884049767e+00 8.011568545958862586e+00
5.297656478411399306e+00 5.955421800495018125e+00 6.913978337335492164e+00 8.675799560310350600e+00 9.265520759963390418e+00 6.419734063547537062e+00
8.155996889386745607e+00 9.574288765152969560e+00 8.083803463917680787e+00 8.528103240778690974e+00 6.986538023451428714e+00 6.635250526224953482e+00
9.999581744129850236e+00 9.710139740757872673e+00 9.222812918495622014e+00 9.870238884323930151e+00 3.812620669654922079e+00 3.716820686085735570e+00
5.177478813492700560e+00 9.160339464321761938e+00 7.939658842925267024e+00 9.893360772697310068e+00 6.752123259401130007e+00 6.221851800135222987e+00
9.450924260045722392e+00 5.930873614939930150e+00 8.164584415027961839e+00 9.970289693003500986e+00 8.220299030934532070e+00 6.322379523230896581e+00
6.333685185168619114e+00 7.941655338202117775e+00 7.155657737765950266e+00 9.597032636273743478e+00 9.254558645853268928e+00 3.918125766227117612e+00
9.494055623916946018e+00 9.260372421905133322e+00 8.211801158555278590e+00 6.029594806070198487e+00 8.975392321406285845e+00 5.458263469245797417e+00
6.682452165436489011e+00 7.309983414476413977e+00 7.599672857675713544e+00 7.415279267150025611e+00 9.976380027522800731e+00 9.368840050789128071e+00
7.077451309691784154e+00 9.756513557250787727e+00 7.694404063599491472e+00 5.816386144751923837e+00 8.165679040046041948e+00 7.661425738573234945e+00
7.305834651254664358e+00 7.032733022212005913e+00 7.456839339421129864e+00 6.730903327395031610e+00 8.838880526378932956e+00 8.644543370626790235e+00
8.768065475835683742e+00 8.792485745484981408e+00 8.184252500776183936e+00 7.394854765911472505e+00 6.699177611482600270e+00 9.798390784975925527e+00
6.825097779619597738e+00 6.079732305936383696e+00 9.843506058756386068e+00 7.545388571355780449e+00 6.878228130000356266e+00 9.118478091772487915e+00
6.869738037894466132e+00 8.178344291425752033e+00 9.137893768123079852e+00 9.836394162808947073e+00 6.836470124420178429e+00 7.910669701892849126e+00
6.953312539073425391e+00 8.665729120831317189e+00 6.950728560681712409e+00 9.436016261899691671e+00 6.131375764705900622e+00 9.275283659441944550e+00
6.344898237084112935e+00 8.738203311097999304e+00 7.169510326473679918e+00 9.930637821958228528e+00 9.091361979201082022e+00 4.854177201921224594e+00
7.898503248516799857e+00 7.347817384335747271e+00 9.798862740862618992e+00 9.792428532122782414e+00 6.931900199339757762e+00 5.206906310036664820e+00
8.051864651278535234e+00 8.729137816599617850e+00 6.967334663558180985e+00 9.162107113263532554e+00 8.138748642389714405e+00 7.698536405851569064e+00
5.754078498730786251e+00 6.461341670103503354e+00 7.928128933476786599e+00 8.920061981312699118e+00 7.245098072660964839e+00 9.185100462655935161e+00
4.306023010491063729e+00 6.981344258524205593e+00 9.937712316732900675e+00 9.008836079476374437e+00 8.855916022708431257e+00 9.378698794154093576e+00
7.721399912225386686e+00 9.654989001183011510e+00 7.256483407230755134e+00 9.076099138213951534e+00 9.949673779112378824e+00 9.675322986349945253e+00
8.385882169822476584e+00 9.198711899532669989e+00 8.405124413442754516e+00 8.023073384449109113e+00 9.134389894723632608e+00 7.663417143496685568e+00
8.916736573036740054e+00 8.688602359197426850e+00 8.308873095640024076e+00 7.120307719607194663e+00 9.084738996681172907e+00 9.865555174278885175e+00
6.366944336845860697e+00 8.383713171996436841e+00 9.086458299549411421e+00 9.797700791074618110e+00 8.097126173141644401e+00 7.690696679215820453e+00
5.648166425728934570e+00 9.394503393514964884e+00 8.282477798129772140e+00 8.225265175362476811e+00 8.397981000289179931e+00 9.960782317090510318e+00
8.895260336991404060e+00 7.850703199402499166e+00 7.742251746152833292e+00 7.298848683238226442e+00 8.412477111155286735e+00 9.441514346408240499e+00
5.952241787517826843e+00 8.464106839362939283e+00 6.501096144502317209e+00 9.025745882818597465e+00 9.906853528804397513e+00 9.064044759595764944e+00
6.410266266259201373e+00 5.749800595724972041e+00 6.959177407949574068e+00 9.344586782933161473e+00 6.293061525407985357e+00 9.381645336309313521e+00
8.011990882750788856e+00 7.573702876160624875e+00 9.325275337110225493e+00 9.036808501665806403e+00 6.792385401927731436e+00 8.239810212016690727e+00
9.408097739953170446e+00 8.332766187302707905e+00 5.721216497864209494e+00 9.912884005798627385e+00 8.027216404909081504e+00 8.273674308057701765e+00
7.625567186153083377e+00 9.503149324896295269e+00 4.871902230050902283e+00 8.648521091799741711e+00 9.071129412848733864e+00 9.307386098005702380e+00
