influence.1.1		influence.1.2		influence.1.3		influence.1.4		influence.1.5		influence.1.6		influence.2.1		influence.2.2		influence.2.3		influence.2.4		influence.2.5		influence.2.6		influence.3.1		influence.3.2		influence.3.3		influence.3.4		influence.3.5		influence.3.6		influence.4.1		influence.4.2		influence.4.3		influence.4.4		influence.4.5		influence.4.6		influence.5.1		influence.5.2		influence.5.3		influence.5.4		influence.5.5		influence.5.6		influence.6.1		influence.6.2		influence.6.3		influence.6.4		influence.6.5		influence.6.6		
0.000000000000000000e+00 3.830689668625789857e+00 1.254036057835056011e-03 1.588747571023830796e+00 2.552988083604458502e+00 1.489931492077324641e-14 4.193073561266087018e-02 0.000000000000000000e+00 3.933319696540858029e-02 4.750408310142140600e+00 9.345222264446098121e-09 1.893959315015226877e-08 8.293017886477945799e-01 2.563718520783431123e-03 0.000000000000000000e+00 1.346788542855184047e-02 1.002768039123069332e+00 1.223402686538368478e+00 1.175341150256632161e-01 2.241088115202709286e-02 2.357395315237668931e-01 0.000000000000000000e+00 3.220560881061856895e-01 3.200330353446346338e-02 6.217291217398442704e+00 1.632528388179153508e-02 3.033949308488079876e-06 5.480942747710822009e-03 0.000000000000000000e+00 4.051266985068600306e-07 4.430798754602256473e+00 1.965724976832105675e+00 5.140421895316510391e-15 5.074005820265234536e-05 6.673581798498753881e-02 0.000000000000000000e+00
0.000000000000000000e+00 3.936718622350460439e+00 6.273237222361521207e-04 2.476691142457906558e+00 8.086357159755284130e+00 4.428292238416128792e-14 2.674665325706069088e-02 0.000000000000000000e+00 7.915683856650343464e-02 3.061595189300051700e+00 4.744033354815305830e-10 1.559507957271319152e-08 3.043507635989139981e-02 1.540308378834997875e-02 0.000000000000000000e+00 3.953458977482177811e-02 2.951030248803206968e-01 3.520883512790517478e-01 4.029689626903119881e-02 2.003241434848447231e-02 1.276994548895629356e+00 0.000000000000000000e+00 4.028152920833196204e-01 4.282149500119961094e-02 4.142005407801988781e+00 1.488848720438716924e-02 2.702097740621615659e-06 3.274566024388956414e-02 0.000000000000000000e+00 1.407450838358670638e-06 5.558985851438369430e+00 1.147013965227352550e+00 6.062030887557228560e-15 4.416304902823471628e-05 2.032851648237797917e-02 0.000000000000000000e+00
0.000000000000000000e+00 4.367024175117615314e+00 3.662209078394196879e-04 2.323512301686745662e-01 8.271728028902550989e+00 4.022649905286494606e-13 1.018445897462833330e-02 0.000000000000000000e+00 8.044584714052298302e-02 4.278560610572181844e+00 4.352409160589803815e-10 1.022197926605653123e-07 1.339266801294283216e-01 1.866598836256701602e-02 0.000000000000000000e+00 2.282757197516090131e-02 2.727405077264061783e-01 1.443282092085590163e-01 2.070661391899789386e-02 1.527371890779506691e-02 7.551392031319766884e-01 0.000000000000000000e+00 1.948967695968032432e-01 9.441196885833293140e-02 1.184876858413633771e+00 5.554144179334764495e-03 2.690513132962990595e-06 1.322409934896892798e-02 0.000000000000000000e+00 1.501456285120818103e-06 8.415212612705051498e+00 3.056253976723819488e+00 3.368537036107920470e-13 7.225811823679863085e-06 7.641583090778999998e-02 0.000000000000000000e+00
0.000000000000000000e+00 5.812944975725489627e+00 4.714113603727299517e-04 1.379042006254780128e+00 8.329116650646746223e+00 8.306450580379535531e-12 1.998401715603323470e-02 0.000000000000000000e+00 2.708688581463627662e-02 4.642992603275632568e+00 4.570498888657460873e-11 1.908936703895450883e-07 6.262808140269764123e-02 2.939853512011541756e-02 0.000000000000000000e+00 4.642241437603231852e-02 6.417794111256781342e+00 1.627855388532345807e-02 9.442595037494115259e-03 1.375397625012907306e-03 9.697705986628256669e-01 0.000000000000000000e+00 9.508471247039822216e-02 5.100860344954423198e-01 1.164043862927311990e+00 2.304208181617976219e-04 2.845228532796849676e-06 1.653864228451179530e-02 0.000000000000000000e+00 2.534751220957928553e-06 9.029365218189507658e+00 1.932263196535063621e+00 1.886538958509869409e-13 4.860672782364859073e-06 9.289641798158350394e-02 0.000000000000000000e+00
0.000000000000000000e+00 9.706935256012018343e+00 9.275510066778896697e-04 4.459305701837308900e-01 2.041626524642117246e+00 9.250959363144647973e-12 5.602371386016349181e-02 0.000000000000000000e+00 1.591563491748738610e-02 1.158238684910937177e+00 6.101973971079071456e-11 6.349802591447397711e-08 6.337723784674022254e-02 1.729332467056815884e-02 0.000000000000000000e+00 7.635383090015347707e-02 1.941307500502345018e+00 1.705226425406949214e-02 1.200003038330984271e-03 2.522898535894750865e-03 1.065406475167593792e+00 0.000000000000000000e+00 4.179205575924399563e-02 5.643146791575194277e-01 3.982581220408414890e-01 3.247479204878848751e-04 1.048981668383399540e-06 1.303681025860321113e-02 0.000000000000000000e+00 2.743548975072094323e-06 9.921969916909521459e+00 1.659419077762755101e+00 6.855531978390736722e-14 2.149015541676044981e-06 1.844483549404934697e-01 0.000000000000000000e+00
0.000000000000000000e+00 3.276317356036160255e+00 6.669616943710051250e-05 4.483390944162341518e-01 6.608793523266790482e-01 8.388618578467711815e-12 2.002704802273880258e-02 0.000000000000000000e+00 1.253661751723264030e-02 5.650760770010279099e-01 8.883275506214499290e-11 1.078701279514177373e-07 2.841866227724701489e-05 3.898613078058056625e-02 0.000000000000000000e+00 1.761753773493362207e-01 3.839028034289114100e+00 1.344489575195608431e-02 2.608423248227111080e-03 5.102266915023823471e-03 7.150394741184323832e-02 0.000000000000000000e+00 2.028049730966469122e-02 7.811667937467529077e-01 1.031496900405126371e-01 3.556823417623711302e-04 8.195003939317887537e-07 5.784472620163117612e-02 0.000000000000000000e+00 4.281704150756844644e-05 8.949007437369704832e+00 4.141302200631356456e+00 2.790652887681845898e-14 5.166478349338982292e-07 9.485025920099560137e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.910603109921568787e+00 5.803600856019245626e-04 1.513177806816391247e+00 2.434223699522768403e-01 4.514626566336609644e-12 1.437518223627701902e-02 0.000000000000000000e+00 7.038830245652895334e-02 2.442534146085278690e-01 2.847111914075954061e-11 8.211492900014532269e-07 1.699506168268627372e-04 4.084241366167906673e-02 0.000000000000000000e+00 7.231180027475489491e-02 2.247195624654847013e+00 1.176446113412396750e-02 2.990066317366153748e-03 4.392756008242705394e-03 2.727091204176430861e-02 0.000000000000000000e+00 2.128183649680586986e-01 9.015611096135791591e-01 1.106279147183296570e-02 5.945302928906103938e-05 5.285524898961782694e-08 2.411705650113215305e-01 0.000000000000000000e+00 2.623811980748653143e-05 8.621216309795229904e+00 9.507916694292209314e+00 3.542641489713188992e-14 5.212537340392172860e-07 4.756927744849930306e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.568541157445566547e+00 1.794100216790345357e-05 5.578026872270804848e-01 8.657304772934208692e-02 9.370965105579742382e-12 5.162435064230543741e-02 0.000000000000000000e+00 2.628037088445105418e-01 8.136684516331538219e-03 7.062364444324566913e-11 3.560679356659484659e-05 5.765735804766310607e-05 5.069331628067394457e-02 0.000000000000000000e+00 1.232208750576176681e-01 4.442811738117925735e+00 2.275766859868401989e-03 3.334047376407375893e-03 3.443368208657226950e-03 2.316627941650210507e-02 0.000000000000000000e+00 1.574289630074474922e-01 5.353610097642413912e-01 1.198984887414303313e-02 1.659982230855486154e-04 1.325562429384053992e-07 3.849216245186182772e-01 0.000000000000000000e+00 5.118321497449268955e-05 7.543410821192919613e+00 8.248065891603722832e+00 4.465645173948812680e-12 1.089644199072325225e-06 2.764337641351533037e-01 0.000000000000000000e+00
0.000000000000000000e+00 5.565363180883661443e+00 2.706189414579464087e-05 5.709240548446611108e+00 3.030299284373022886e-02 3.711895381325611261e-11 2.966136680184948068e-02 0.000000000000000000e+00 4.645377047840060780e-01 4.118107316088589348e-02 6.166815164904557096e-13 2.980592316293695089e-06 1.319325060899855081e-04 5.018597093898363726e-02 0.000000000000000000e+00 3.456987642576746511e-01 7.878776269503080520e+00 2.408085964919424223e-03 9.111449043625331409e-03 1.557738567224328796e-02 5.412889332364344275e-02 0.000000000000000000e+00 1.599965676978931661e-01 2.291437234693090907e+00 4.593111709562534145e-03 5.229498488161193854e-06 1.739158016696544806e-07 3.352515612620466934e-01 0.000000000000000000e+00 1.138091948885125215e-05 4.883833898655527861e+00 2.306646704085269839e+00 5.117230653478381685e-12 3.821162238786582923e-07 8.534762373030537752e-01 0.000000000000000000e+00
0.000000000000000000e+00 3.228067333879214296e+00 9.672620742760529289e-06 7.329003819999108771e+00 2.729738110405715776e-02 9.335060048315282318e-10 4.776277409895471338e-02 0.000000000000000000e+00 2.262307875189342038e-02 3.202859178179326416e-02 3.207246283491819166e-13 2.429619049264168359e-06 3.997910969467642801e-03 8.791273251914863418e-02 0.000000000000000000e+00 2.572856248006181179e+00 5.315356036735893186e-01 1.248928136744953312e-03 6.615169191671403659e-02 2.705766824378736390e-01 1.040555310832346897e-01 0.000000000000000000e+00 1.636709878610508317e-01 1.390954979391021418e+00 9.076035837471520609e-03 6.025715764524535927e-06 1.376822550132544644e-08 3.966344921885079922e-01 0.000000000000000000e+00 7.129935637030792054e-05 4.528544352901544556e+00 3.985899896074833748e+00 2.051372529227339454e-12 3.418182037755367151e-07 6.350903422894053074e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.116446764025775806e+00 1.473845784036904967e-05 4.528788160232339877e+00 8.145744915031344346e-02 7.094476054535999440e-10 5.509498747792095086e-02 0.000000000000000000e+00 4.369302951065135582e-02 8.916480808734965346e-02 4.571975404815513162e-13 2.639658107237428923e-06 7.007738923836408533e-04 1.810429239096973675e-01 0.000000000000000000e+00 1.192617066952517124e+00 9.016599839000828398e-01 3.550561901193124070e-04 9.267781196660040965e-02 2.556662251235895522e-01 1.373188092599557930e-01 0.000000000000000000e+00 2.421753824095355945e-01 2.807237781717169534e-01 1.807583095619589089e-02 6.045113757570849995e-06 1.693151124491898640e-08 4.779746081544096747e-01 0.000000000000000000e+00 1.124384817640579917e-04 2.891682029635243900e+00 4.593546606868077475e+00 2.481184474313983832e-13 4.198465630002544709e-08 4.637991002508968230e-01 0.000000000000000000e+00
0.000000000000000000e+00 6.279234800541539929e-01 1.521238377185707275e-05 2.143455287727494607e+00 7.056435584141523831e-02 6.509729061221551758e-10 9.142351710665951037e-02 0.000000000000000000e+00 1.584790138905950718e-01 8.950916007061862634e-02 4.502012617739428479e-14 5.033428207013990587e-05 1.010380353335296039e-04 3.207178879459573334e-02 0.000000000000000000e+00 2.403919604980604974e-01 4.603799330214018021e-02 3.945101915709194897e-04 4.899000249591375922e-02 1.728980407218501381e-01 2.680100246754954507e-01 0.000000000000000000e+00 3.931116382335635429e-01 1.906017453085145918e+00 4.883002521084089942e-03 2.965429181523696387e-05 9.696421683077717727e-09 6.784136946586719619e-01 0.000000000000000000e+00 2.602349146993934606e-04 3.528993596169014424e+00 6.037587515730953314e+00 9.951097448742198036e-14 1.442598297887726822e-07 7.852968676868301579e-01 0.000000000000000000e+00
0.000000000000000000e+00 5.315211154609995603e-01 9.958936838850257248e-06 3.240370518870071326e+00 1.087993047135286523e-01 4.473205934649318424e-10 8.511179206315092061e-02 0.000000000000000000e+00 8.187815895313621181e-03 6.321063310312333150e-02 7.146156671185487973e-14 1.950794142656522118e-04 1.215559648588267438e-05 2.955430829414772143e-02 0.000000000000000000e+00 8.378014448781608003e-02 4.413425526791782405e-02 2.827793035708197787e-04 4.411267806394802288e-02 1.274035491952273114e-01 1.157132545796263623e-01 0.000000000000000000e+00 8.475219509738984858e-01 1.414608198356609670e+00 4.087124948065708890e-02 7.318370113759602798e-05 8.009590980978004661e-09 2.101891830257870630e+00 0.000000000000000000e+00 1.097436105611453936e-04 6.885716379487811789e-01 9.125354198573717213e+00 9.371646940493750618e-13 6.845403866934983106e-07 1.848140284200901373e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.314634291721922255e-01 8.920818668052112594e-06 5.867886553207615208e+00 1.888754543837040389e-01 5.515185057290956377e-10 4.965450724191840248e-02 0.000000000000000000e+00 1.089968676383885372e-02 6.228329042486854261e-01 3.857367804658416045e-13 1.862453695202484723e-06 3.706306431024975319e-06 3.245442224226335274e-03 0.000000000000000000e+00 5.549369086161419773e-01 2.143176443350751081e-01 2.544941940537631501e-04 2.247583050939134380e-02 1.063243962364865403e-02 1.629212298041782248e-02 0.000000000000000000e+00 1.177166180569616305e+00 6.336495896216309820e-01 1.844252674587945506e+00 1.194477229594302062e-04 7.083490694516951962e-09 1.830932224516570450e+00 0.000000000000000000e+00 1.538669392504370635e-05 4.403794066232346593e-01 4.952464019953439767e+00 7.002757344531572408e-13 8.852003930846180174e-07 4.463646046315705163e-01 0.000000000000000000e+00
0.000000000000000000e+00 4.027722361158457554e-02 1.043209514920117002e-05 1.379590952241338764e+00 3.929802826860662734e-01 1.631462526022846617e-10 1.262940853840771593e-01 0.000000000000000000e+00 4.388123689514977950e-03 1.497038601910718025e+00 4.537460175444425538e-13 1.409950538146189193e-06 1.198425720206604416e-05 4.956409399298497206e-03 0.000000000000000000e+00 4.408491987370936199e-02 1.800030708702419768e-01 5.101523822573366144e-04 8.124932236652089926e-03 2.310562592172681756e-02 5.315900243261287988e-02 0.000000000000000000e+00 1.685030477584773312e+00 1.747069507242126896e-01 3.421669216545589531e+00 5.153280744964134290e-05 3.145889366259396446e-08 6.537369409284644384e+00 0.000000000000000000e+00 6.544765924848281531e-06 6.698163047248664181e-01 3.968267556662432582e+00 4.423087984943355512e-12 1.882026663840246933e-06 1.571980960616632395e-01 0.000000000000000000e+00
0.000000000000000000e+00 7.289757032033691853e-02 1.073559222929507223e-05 1.666868951291618828e+00 4.636035404882289379e-01 1.022974898445980664e-10 3.755670721962852537e-02 0.000000000000000000e+00 1.860051231970102567e-02 4.913575630432384655e-01 1.421198581919145527e-13 6.271941613128418777e-06 7.014009345091938238e-06 3.800958411518190298e-03 0.000000000000000000e+00 2.582538764241178522e-02 6.845804949316833254e-02 2.965764391874797334e-04 8.142220030671186437e-03 5.726240398604155735e-02 1.528653345234259366e-02 0.000000000000000000e+00 2.082830074207429938e+00 9.232294866479891227e-02 6.875174669332504429e+00 1.559217388381701965e-04 7.427558100824092909e-09 1.740825109939317938e+00 0.000000000000000000e+00 2.014856732850993983e-05 2.467945106456215232e-01 6.820127515570273413e-01 5.662288917362068562e-13 4.176006136938631662e-07 3.206093743810078389e-01 0.000000000000000000e+00
0.000000000000000000e+00 7.513339865220999836e-02 6.163393248805668480e-05 3.493702113252386554e-02 9.960936579928413304e-01 7.866958809993454887e-12 2.425096905512783702e-02 0.000000000000000000e+00 1.600230900668637123e-03 3.457179883024111167e+00 1.649822446615629078e-13 4.657762328828571269e-06 1.099626207432030332e-06 2.122135568556318165e-03 0.000000000000000000e+00 1.849916416165441752e-02 7.769493185648686240e-02 2.031035864736061394e-04 8.497916609696010691e-05 6.051649829989905888e-02 1.645783995044635198e-02 0.000000000000000000e+00 8.534814572136848465e-01 6.116513355394103124e-01 7.060380510774677987e+00 9.378635065689424081e-05 2.914666491498805883e-09 9.793081745952518791e-01 0.000000000000000000e+00 3.495772936847484807e-05 2.517255027949685697e+00 1.398162805549343357e+00 7.645185903457281207e-14 2.791704258774564492e-07 4.856062685481997154e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.657548183243831574e-01 3.351067535867287717e-04 3.098968283760651990e-02 4.673797291968994627e-01 4.349829849470852572e-12 5.918062719160560939e-03 0.000000000000000000e+00 7.467811258649473347e-04 4.034342748004427825e+00 7.913488647659824326e-13 1.585170099681355906e-05 1.088179231053877817e-06 1.645406129144422538e-02 0.000000000000000000e+00 1.694841996793142874e-02 4.441714784111278069e-01 9.524498390621936818e-05 1.109261313046347284e-04 2.919030842448760293e-02 1.144687376257252920e-01 0.000000000000000000e+00 3.405134556222184639e-01 6.896888728574198657e-01 5.362024978167274192e+00 3.582812642282314788e-04 1.666092537659108775e-09 7.778287132562435868e-01 0.000000000000000000e+00 2.354961905816410343e-05 3.903640826058697666e+00 1.714377646670824928e+00 3.931723909091593066e-14 5.326089040336900976e-07 2.034653621260469780e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.104120002980988891e-01 9.300865610929462195e-05 5.336904135063577637e-02 4.130112939572686548e-01 3.036486038165228760e-12 2.471995717974940013e-02 0.000000000000000000e+00 5.028202843718428301e-03 5.215954293864319524e+00 1.812894236623376752e-13 6.136896541807965783e-06 1.116642474923495448e-05 1.674420057694168962e-02 0.000000000000000000e+00 1.684084288146799058e-02 3.668539006284614323e-02 7.462787659593977279e-05 5.923420171269618917e-04 1.337981738120615043e-02 1.165171356875083081e-01 0.000000000000000000e+00 3.105953103768722134e-01 8.634950491142721896e-02 3.155830968073376486e+00 2.971543159288884050e-04 3.345818979094637520e-09 1.240216589767861866e+00 0.000000000000000000e+00 2.402731001882325211e-07 3.751088512678411035e+00 1.276733249512492119e+00 1.960796107712681300e-14 5.925834971365152507e-07 3.255784989837346544e+00 0.000000000000000000e+00
