time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	time.decay.7	time.decay.8	time.decay.9	time.decay.10	
1.107643578545020802e+02 1.132124130458402504e+02 1.008571865869509168e+02 1.060313655030562359e+02 1.026243570494341952e+02 9.773377150118039935e+01 1.034563740282815871e+02 8.286669486212547042e+01 1.010803248174340894e+02 1.056480245773886395e+02
9.958709002123953269e+01 1.186200671223991776e+02 9.645210772258018039e+01 8.939697444627849165e+01 1.084359052994089865e+02 9.178743242163659488e+01 1.068012036752358540e+02 8.459545097502315514e+01 1.121163243642612173e+02 9.812879137859486889e+01
9.832787277432427686e+01 9.230651062271759599e+01 8.961544619222496522e+01 8.384298629268623415e+01 9.041583455799491276e+01 1.007613286631810325e+02 9.267099830364628588e+01 1.053866713869002609e+02 9.053019547577319770e+01 9.394124729231518245e+01
1.146540158165446996e+02 8.827167645312553645e+01 9.554943710432846160e+01 8.956671304477853823e+01 1.156961742740688095e+02 9.972250081264796506e+01 1.043829833289971418e+02 1.135996195619718776e+02 7.108129186007195699e+01 9.910894316303952678e+01
1.053937003425326822e+02 1.282651160421696943e+02 1.009891291647854530e+02 8.707401457272794687e+01 1.033078145850522560e+02 1.033222564036838236e+02 1.002605064801699370e+02 9.184718432005837485e+01 8.782580126600585402e+01 9.455305914245622034e+01
9.292969038794939252e+01 7.237311537998371591e+01 8.940824403650550778e+01 8.956682526631428232e+01 9.466816006568986097e+01 1.061191401336805882e+02 9.003085083750346485e+01 9.779421241968037748e+01 8.439713331810760621e+01 9.608472804795708555e+01
9.612416377894732022e+01 7.611295145905100412e+01 9.552231594631466294e+01 8.680053727327408808e+01 9.466573918474099969e+01 9.760572953894362058e+01 1.041055108722621299e+02 1.036898875384555225e+02 1.143573318780403412e+02 1.066758139913892194e+02
9.297964897528279948e+01 9.324476038543178902e+01 9.858646719538492675e+01 8.452808813663529008e+01 9.261482841288352574e+01 1.242191473378952651e+02 9.807397437223126246e+01 1.015042534214560703e+02 1.316646157981369356e+02 9.382316727360012010e+01
9.250349762397141262e+01 1.036047862898599874e+02 1.014948553706606873e+02 1.202651777999177654e+02 8.703332342790380949e+01 1.010827674070032600e+02 1.043602219693560329e+02 9.387383136964210451e+01 1.202119416268131715e+02 1.200542981045363859e+02
9.713741694004741589e+01 9.254030696143476575e+01 1.052521921077033085e+02 9.269447951924234985e+01 8.304141379911337140e+01 9.618698037368426412e+01 9.788912527180976042e+01 1.024712226465485969e+02 1.217743133629280692e+02 1.171086792216690213e+02
1.058749477703978812e+02 1.016213507602689248e+02 1.007901628402853476e+02 1.101860313141704921e+02 1.063605065499155415e+02 9.376275576608276197e+01 9.602613923793865069e+01 9.773152490903302692e+01 1.219390964955891832e+02 9.041049276496980269e+01
1.076791311328950371e+02 9.963292197773418479e+01 8.349506971003874867e+01 1.074636768117630936e+02 1.050405262875425478e+02 9.638410264866307386e+01 9.199263024753858531e+01 1.115556959665493082e+02 8.535866148504500472e+01 1.041125142302522448e+02
1.003412267017788793e+02 1.008636583889084335e+02 1.010735751899950969e+02 1.101355383297580062e+02 1.046998737944228139e+02 8.619203272148884309e+01 9.365075799229492759e+01 1.123803019326813910e+02 9.413125219808193833e+01 1.064048917086230404e+02
9.086817294118810651e+01 9.975419368339268544e+01 9.126818791893029470e+01 1.049670485251799050e+02 1.027888462031761776e+02 9.449626867916299489e+01 1.017661669766697798e+02 9.460563489071745380e+01 9.279241922967557343e+01 1.054035188239571426e+02
9.081766192061876097e+01 9.881298115288643658e+01 1.021898356664334102e+02 1.059822901545313130e+02 9.957126415729206315e+01 8.842270898095556220e+01 8.604483094238850072e+01 8.472783324989546827e+01 9.166892548658387341e+01 1.102667111020322182e+02
9.110174990765992220e+01 9.809917227040767784e+01 9.215512347574050978e+01 1.032855907207103314e+02 9.609401597365550174e+01 9.620048347914524811e+01 1.073113378698804325e+02 9.010697613698307862e+01 1.095226347548971120e+02 9.427986756613935881e+01
9.546783412367616961e+01 9.985081095686761898e+01 1.085164425129495385e+02 8.803451103365846109e+01 1.009137324114071674e+02 9.877280286331544801e+01 1.051347762805730497e+02 1.082844527872328086e+02 1.083515538497787105e+02 9.167189197249764732e+01
9.526703471664586687e+01 9.658006946495663669e+01 9.837275031681839721e+01 8.233826203190497495e+01 1.027374698159744355e+02 9.155834054789674781e+01 1.065399064283190711e+02 8.596977061811327303e+01 9.256430964756046365e+01 1.053230734195175273e+02
9.569424757697868245e+01 9.765808183325125924e+01 1.185162338756663587e+02 1.116793794588749620e+02 1.062857251156948308e+02 1.039833458929946630e+02 9.995634143993630971e+01 8.585787260876311677e+01 9.133412977564935886e+01 9.271637147779279076e+01
1.072956326588416545e+02 9.831374753106797471e+01 8.631761286742570860e+01 9.675399811900447844e+01 1.006918514252525370e+02 1.048090864947531458e+02 9.735832601731094371e+01 8.719052655190016310e+01 8.847267772349262316e+01 1.040096292962205240e+02
8.496413356960962915e+01 9.913996519063046264e+01 8.989645456378771371e+01 1.014364971469198053e+02 9.452710221554210079e+01 1.091893278026305154e+02 9.798108344968255778e+01 9.729024288527057251e+01 1.010872967651720558e+02 1.008009188894765771e+02
1.084176224851568975e+02 9.157329296815434816e+01 9.844244890543683368e+01 8.912967889943699618e+01 9.241848192817330698e+01 1.088226003721377992e+02 9.794275384195583456e+01 1.060923812165537754e+02 1.015164994245653531e+02 8.942786532911334518e+01
9.175212509186390264e+01 9.279256554302043014e+01 8.840807377478409990e+01 9.140559287943469258e+01 1.040835581656826889e+02 1.213306765633182209e+02 9.586814762904037934e+01 8.442807033789560478e+01 1.108809354895714989e+02 9.447096647620558940e+01
8.851993030513435201e+01 8.448188278609529789e+01 8.944992057874785019e+01 8.997672402350829657e+01 9.677730065872344767e+01 9.910546370939911753e+01 1.071548294185046046e+02 1.216156220143043214e+02 1.053221166830541478e+02 1.052272354011943634e+02
8.700026728107279439e+01 9.172619957886534792e+01 1.087864626697488291e+02 1.084063676072849915e+02 1.015617731548853584e+02 1.021866018838899777e+02 9.965287345667422869e+01 7.715107462332667865e+01 1.089730136866606500e+02 1.037709452493250950e+02
1.136320083940125301e+02 1.044449184429940090e+02 1.023851675794765868e+02 1.211929447002432596e+02 1.121098289285128118e+02 1.173104584814532387e+02 9.584510865934828416e+01 7.213839154458179337e+01 9.822510145275694526e+01 1.004103477721235862e+02
1.160737664650126391e+02 1.051923119964163789e+02 8.096496025451780554e+01 9.384918609604483208e+01 1.050807043256404540e+02 9.615581406580271562e+01 9.580024762590029752e+01 6.908939358658633978e+01 1.023399314562836082e+02 1.007966388924748173e+02
8.400083655972207453e+01 9.919629823851941808e+01 1.083014699497592801e+02 9.945523930021211356e+01 1.071154826851741291e+02 1.098857348745566753e+02 9.528600422568695194e+01 9.209823277607216596e+01 1.047083369064994400e+02 9.491073408829977609e+01
9.569593627180597650e+01 1.080936046713380705e+02 1.051000994232549601e+02 9.743427380608774513e+01 7.459127346779673928e+01 8.252136875139972005e+01 1.218526719016490176e+02 9.008710866813473217e+01 1.080884651722262930e+02 1.117378706621068858e+02
8.520279520997488021e+01 9.448598881968544561e+01 1.229628690947596255e+02 9.021824933803431179e+01 9.408885426152764353e+01 1.106477972719273311e+02 9.212189372565563872e+01 8.750801693636238099e+01 1.115072554073510247e+02 1.167955159934414553e+02
8.457407287465525769e+01 1.072640808458000095e+02 8.077445775913305681e+01 8.821553963665357401e+01 9.684097577733949436e+01 1.083557965227649333e+02 9.621625337191079552e+01 1.129231436705758256e+02 1.055239638873662926e+02 1.283457430388179148e+02
7.356690156526089197e+01 9.056301083849132283e+01 7.841310809846383734e+01 8.110940752487513805e+01 1.025335634383177563e+02 8.529442828699120582e+01 9.387457920659943511e+01 1.246166210221597055e+02 1.088035577293203175e+02 1.052575935688385300e+02
1.238890189696133177e+02 1.095271231137162431e+02 8.141905380152100236e+01 9.813907619107227731e+01 1.070548683489728603e+02 8.918927176644841381e+01 1.024728478652196912e+02 1.080300353262825581e+02 8.519247036925897021e+01 9.578812593570030742e+01
9.980462200948839779e+01 9.180622222542618260e+01 9.306354883552391755e+01 9.665517462538863924e+01 7.940455187334769960e+01 9.280892451940859189e+01 9.570346117712129796e+01 1.040914159854006016e+02 8.731580512033127661e+01 9.838312944409935312e+01
9.117466286242806461e+01 1.056949582630797408e+02 9.007302560761081622e+01 1.144048067641049613e+02 1.189546120693580207e+02 9.290381063369818548e+01 1.065482874244250979e+02 1.009003069330606621e+02 9.401739656407656298e+01 9.610854202204291141e+01
1.264479001686358686e+02 9.539618449891389673e+01 9.062355981955153084e+01 1.142808285717119361e+02 8.836945840568547794e+01 8.004894648115617883e+01 8.784903960165539161e+01 1.073874778903841332e+02 1.215597093184868527e+02 9.554180332472745363e+01
7.715797073973575948e+01 9.379909326754129495e+01 1.076801935410336171e+02 1.067276439886676656e+02 8.860046542892621346e+01 9.445458783305022621e+01 8.880966660230366472e+01 8.976166317404263850e+01 1.169174662756526857e+02 9.039212559940452252e+01
1.217850037287745408e+02 1.030504442466434512e+02 9.115126600533807277e+01 1.080032654834092227e+02 1.116022206177617448e+02 1.027758530722813077e+02 8.785989724470657336e+01 8.666321610156384736e+01 1.207603308432319267e+02 1.114041272084774192e+02
1.047410995857964338e+02 1.239892594925741776e+02 1.058091998861188756e+02 9.651330647199543478e+01 8.102626029863058932e+01 1.132671385669439275e+02 1.115162275876986371e+02 8.927462497227097060e+01 1.264718318278048628e+02 1.179715396968372261e+02
1.048933158679143531e+02 1.146105538216388595e+02 8.745767406320349835e+01 9.294708842881554745e+01 9.422153706252929339e+01 1.182158208768963732e+02 1.189569379397447904e+02 1.299182660428379279e+02 1.288075605868981768e+02 8.655482348082551880e+01
8.795414126460542548e+01 8.620640335672675292e+01 8.993279974953665601e+01 9.069127654171857955e+01 1.063339691363279655e+02 1.171820290838349337e+02 8.169042989647044806e+01 1.055470941689924160e+02 1.220765651972610328e+02 9.717037441181938107e+01
9.246121029675713032e+01 9.450252564577338887e+01 8.701903386761306081e+01 1.002695975372876092e+02 1.048570269569131739e+02 1.171734369214282481e+02 1.028539522573892384e+02 1.017591878977379736e+02 9.322253610004217705e+01 9.609271606160820056e+01
9.985562966620899772e+01 8.986668196702861167e+01 8.381727346824727931e+01 9.591319109236492579e+01 9.663424677538708352e+01 8.839491676905119277e+01 8.266255268227894248e+01 1.122429539269270720e+02 7.561375288727084865e+01 8.423395682285729436e+01
1.069535847111687019e+02 9.031462744432502632e+01 9.837953232325975250e+01 9.861915796038920234e+01 8.946797052959720986e+01 9.099693470167350995e+01 1.056702663294502997e+02 8.631197958922334124e+01 8.081521621138986688e+01 1.127537013834717214e+02
1.085585766843995543e+02 9.208258639010145430e+01 1.099358269524546614e+02 9.842103968787162671e+01 9.874477328025274403e+01 1.032551326721199700e+02 1.146463743219093203e+02 9.090455997645449315e+01 8.091737989775315043e+01 1.082996324085657562e+02
8.527992140775404550e+01 8.265864526959057912e+01 1.157756350353710673e+02 9.821669974227772570e+01 9.939212255903757409e+01 1.060982328330794644e+02 1.074541544829380086e+02 9.254919297636796216e+01 9.354592676768892545e+01 9.908290900439369864e+01
1.159800127464150421e+02 9.159598566182950208e+01 1.039341496168195675e+02 1.067936665765680857e+02 1.092967003383369189e+02 1.095250505924623781e+02 9.538502728974619060e+01 9.364007364198668881e+01 9.826162801806295022e+01 9.396511472378918484e+01
1.033499655648863040e+02 9.911914027379319236e+01 9.416671177420604977e+01 9.249891817635814562e+01 9.611495604817268656e+01 9.921599363282511774e+01 9.712505081981382205e+01 9.682144209701473869e+01 9.671382554343821880e+01 1.050282105962985781e+02
1.101958209677202660e+02 9.452907197183002097e+01 9.316242914169589540e+01 8.881418393309236592e+01 1.030916481064211752e+02 1.095025260874566300e+02 9.903413427786408363e+01 9.606235761773119464e+01 9.381092786504113690e+01 1.053747280349611657e+02
1.053986009283109979e+02 1.009984547336457297e+02 1.025281682036464872e+02 9.212246774545525341e+01 9.451994455518924099e+01 1.051932585539931608e+02 8.993560663683985013e+01 9.178124733057428841e+01 1.005801264677001257e+02 9.188044463258972883e+01
1.168919250101125584e+02 1.057884133134019038e+02 9.991148706423496151e+01 1.073207178399535024e+02 1.023713107886510727e+02 1.129340140006530078e+02 1.107694694120284993e+02 1.144519160859277918e+02 1.021930006496731949e+02 9.246056070437569474e+01
9.491402240948877989e+01 8.951418132853888210e+01 1.076406629532037869e+02 8.767982590897049988e+01 1.099201648747008306e+02 9.964751886952387849e+01 1.026893901706981040e+02 9.988758990161508677e+01 1.073940821958327234e+02 8.805165216290409091e+01
9.494206266463629618e+01 1.047234224327744698e+02 1.064821743195483208e+02 1.086453884754392618e+02 8.088729885035360212e+01 9.577566926809443260e+01 1.047992245281868264e+02 9.781882414904104905e+01 9.865697132352788401e+01 9.102995177477953348e+01
1.038125924180645541e+02 9.830818296647598231e+01 8.644922213581443771e+01 9.912314704309180513e+01 9.649342551139093871e+01 1.124385773573788612e+02 1.036647283335039162e+02 9.014216620022608595e+01 1.012644349652038471e+02 1.058208559982392671e+02
8.418394243798114474e+01 1.086246774486013464e+02 1.034984872959846882e+02 1.021214960365205968e+02 1.021297172015694343e+02 1.036861672980232782e+02 1.039838281945043690e+02 1.086036118367695167e+02 1.028962082712485540e+02 9.538419820031290897e+01
1.104893968853259025e+02 1.003986677345817213e+02 7.717724481618598986e+01 1.246542099360274420e+02 9.935646346828673359e+01 1.045459760237662579e+02 1.028290153984259945e+02 9.929447691532857334e+01 9.308423348349457171e+01 9.883139590061550450e+01
8.830695372748876082e+01 9.507572014148438200e+01 1.118581458218541229e+02 1.231378724122245956e+02 1.061037956269822615e+02 9.030950698192884829e+01 1.025041843094146117e+02 1.096337448704373401e+02 8.613916773863356013e+01 1.012573894584839849e+02
8.564801490744042667e+01 1.035486481926485425e+02 9.881795072638608701e+01 1.004623225630689944e+02 1.148066404717351077e+02 1.042384832196420206e+02 1.034012444544913194e+02 9.077382401053567662e+01 1.119469552733676778e+02 1.045006017228393773e+02
9.068355970025199042e+01 9.835711286803227438e+01 9.524096591151790392e+01 7.711844798997837813e+01 1.020525730242717515e+02 9.426152479828438402e+01 1.087874100576316039e+02 1.129668690772496973e+02 1.038119601549825717e+02 1.056167982664237996e+02
8.677804223543834894e+01 1.054535792967709540e+02 1.139888633724464171e+02 1.114884931224224260e+02 1.146276042502222623e+02 8.863693002127683940e+01 9.083271074111118537e+01 1.157892881539372070e+02 1.096951572131855812e+02 1.019223591304278784e+02
8.404279506184558102e+01 1.040572846723087395e+02 9.581436284909898404e+01 1.136088437913533937e+02 1.136688827730284856e+02 1.067969200109665451e+02 9.776575528462014120e+01 1.140008595725779941e+02 1.085110409874156971e+02 1.036942685898338112e+02
1.039699475633335055e+02 1.032923762790743751e+02 1.017914924150681486e+02 1.225590813533554950e+02 1.032794182966863161e+02 1.058774631280271166e+02 9.598713365676977105e+01 1.004208796133296886e+02 9.260632467139589608e+01 9.827584835897908988e+01
9.870410996048784114e+01 1.025854639854781283e+02 9.636967459971748440e+01 8.257925282557725666e+01 9.456662166973237049e+01 8.770289065003400708e+01 8.600560800720214161e+01 1.098025298807692565e+02 1.058844881920076517e+02 1.069333284156460024e+02
9.575876002508505280e+01 9.044734726401239300e+01 1.046703046507615795e+02 9.682258333918390747e+01 1.144198220350743043e+02 8.556569758447949425e+01 9.445100909874369677e+01 9.437714794444279676e+01 1.131080491964448953e+02 1.086556485062337885e+02
